TransactionID,CompletedDate
3500870,2017-10-01 00:00:00.000
3500871,2017-11-04 00:00:00.000
3500872,2017-12-03 00:00:00.000
3500873,2018-01-01 00:00:00.000
3500874,2018-01-31 00:00:00.000
3500875,2018-02-28 00:00:00.000
3500876,2018-03-31 00:00:00.000
3500877,2018-05-01 00:00:00.000
3500878,2018-05-31 00:00:00.000
3500879,2018-07-02 00:00:00.000
3500880,2018-08-03 00:00:00.000
3500881,2018-08-31 00:00:00.000
3500882,2018-10-04 00:00:00.000
3500883,2018-11-01 00:00:00.000
3500884,2018-12-01 00:00:00.000
3500885,2019-01-03 00:00:00.000
3500886,2019-02-02 00:00:00.000
3500887,2019-03-01 00:00:00.000
3500888,2019-04-03 00:00:00.000
3500889,2019-05-02 00:00:00.000
3500890,2019-06-04 00:00:00.000
3500891,2019-07-04 00:00:00.000
3500892,2019-08-03 00:00:00.000
3500893,2019-08-31 00:00:00.000
3500894,2019-10-02 00:00:00.000
3500895,2019-10-31 00:00:00.000
3500896,2019-12-03 00:00:00.000
3500897,2019-12-31 00:00:00.000
3500898,2020-02-01 00:00:00.000
3500899,2020-03-02 00:00:00.000
3500900,2020-03-31 00:00:00.000
3500901,2020-05-02 00:00:00.000
3500902,2020-06-02 00:00:00.000
3500903,2020-07-03 00:00:00.000
3500904,2020-08-04 00:00:00.000
3500905,2020-09-03 00:00:00.000
3500906,2020-10-03 00:00:00.000
3500907,2020-10-31 00:00:00.000
3500908,2020-12-03 00:00:00.000
3500909,2020-12-31 00:00:00.000
3500910,2021-02-03 00:00:00.000
3500911,2021-02-28 00:00:00.000
3500912,2021-03-31 00:00:00.000
3500913,2021-05-01 00:00:00.000
3500914,2021-06-01 00:00:00.000
3500915,2021-07-01 00:00:00.000
3500916,2021-08-01 00:00:00.000
3500917,2021-09-04 00:00:00.000
3500918,2021-10-04 00:00:00.000
3500919,2021-11-01 00:00:00.000
3500920,2021-12-01 00:00:00.000
3500921,2022-01-02 00:00:00.000
3501282,2019-01-31 00:00:00.000
3501283,2019-03-02 00:00:00.000
3501284,2019-04-04 00:00:00.000
3501285,2019-04-30 00:00:00.000
3501286,2019-05-31 00:00:00.000
3501287,2019-06-30 00:00:00.000
3501288,2019-07-31 00:00:00.000
3501289,2019-08-31 00:00:00.000
3501290,2019-09-30 00:00:00.000
3501291,2019-10-31 00:00:00.000
3501292,2019-12-01 00:00:00.000
3501293,2020-01-03 00:00:00.000
3501294,2020-02-04 00:00:00.000
3501295,2020-02-29 00:00:00.000
3501296,2020-04-03 00:00:00.000
3501297,2020-05-02 00:00:00.000
3501298,2020-06-02 00:00:00.000
3501299,2020-07-01 00:00:00.000
3501300,2020-07-31 00:00:00.000
3501301,2020-09-02 00:00:00.000
3501302,2020-10-03 00:00:00.000
3501303,2020-11-03 00:00:00.000
3501304,2020-11-30 00:00:00.000
3501305,2020-12-31 00:00:00.000
3501306,2021-01-31 00:00:00.000
3501307,2021-03-02 00:00:00.000
3501308,2021-04-03 00:00:00.000
3501309,2021-05-04 00:00:00.000
3501310,2021-06-02 00:00:00.000
3501311,2021-07-03 00:00:00.000
3501312,2021-08-03 00:00:00.000
3501313,2021-09-04 00:00:00.000
3501314,2021-10-02 00:00:00.000
3501315,2021-10-31 00:00:00.000
3501316,2021-11-30 00:00:00.000
3501317,2021-12-31 00:00:00.000
3501475,2018-09-01 00:00:00.000
3501476,2018-10-02 00:00:00.000
3501477,2018-11-01 00:00:00.000
3501478,2018-12-02 00:00:00.000
3501479,2019-01-02 00:00:00.000
3501480,2019-02-02 00:00:00.000
3501481,2019-03-03 00:00:00.000
3501482,2019-04-04 00:00:00.000
3501483,2019-05-02 00:00:00.000
3501484,2019-06-01 00:00:00.000
3501485,2019-07-03 00:00:00.000
3501486,2019-08-04 00:00:00.000
3501487,2019-08-31 00:00:00.000
3501488,2019-10-04 00:00:00.000
3501489,2019-11-01 00:00:00.000
3501490,2019-12-01 00:00:00.000
3501491,2020-01-02 00:00:00.000
3501492,2020-02-03 00:00:00.000
3501493,2020-03-02 00:00:00.000
3501494,2020-04-03 00:00:00.000
3501495,2020-05-04 00:00:00.000
3501496,2020-06-03 00:00:00.000
3501497,2020-06-30 00:00:00.000
3501498,2020-07-31 00:00:00.000
3501499,2020-09-01 00:00:00.000
3501500,2020-10-01 00:00:00.000
3501501,2020-11-03 00:00:00.000
3501502,2020-12-04 00:00:00.000
3501503,2021-01-04 00:00:00.000
3501504,2021-02-04 00:00:00.000
3501505,2021-03-03 00:00:00.000
3501506,2021-04-04 00:00:00.000
3501507,2021-04-30 00:00:00.000
3501508,2021-06-04 00:00:00.000
3501509,2021-07-02 00:00:00.000
3501510,2021-08-03 00:00:00.000
3501511,2021-09-02 00:00:00.000
3501512,2021-10-04 00:00:00.000
3501513,2021-11-03 00:00:00.000
3501514,2021-12-04 00:00:00.000
3501515,2022-01-03 00:00:00.000
3502464,2016-12-02 00:00:00.000
3502465,2016-12-31 00:00:00.000
3502466,2017-02-04 00:00:00.000
3502467,2017-03-01 00:00:00.000
3502468,2017-04-03 00:00:00.000
3502469,2017-04-30 00:00:00.000
3502470,2017-06-01 00:00:00.000
3502471,2017-06-30 00:00:00.000
3502472,2017-07-31 00:00:00.000
3502473,2017-09-03 00:00:00.000
3502474,2017-09-30 00:00:00.000
3502475,2017-11-02 00:00:00.000
3502476,2017-12-04 00:00:00.000
3502477,2018-01-01 00:00:00.000
3502478,2018-02-03 00:00:00.000
3502479,2018-03-04 00:00:00.000
3502480,2018-04-03 00:00:00.000
3502481,2018-05-03 00:00:00.000
3502482,2018-06-02 00:00:00.000
3502483,2018-06-30 00:00:00.000
3502484,2018-08-03 00:00:00.000
3502485,2018-09-02 00:00:00.000
3502486,2018-10-03 00:00:00.000
3502487,2018-11-04 00:00:00.000
3502488,2018-12-04 00:00:00.000
3502489,2018-12-31 00:00:00.000
3502490,2019-01-31 00:00:00.000
3502491,2019-03-03 00:00:00.000
3502492,2019-04-04 00:00:00.000
3502493,2019-05-02 00:00:00.000
3502494,2019-06-01 00:00:00.000
3502495,2019-07-04 00:00:00.000
3502496,2019-07-31 00:00:00.000
3502497,2019-09-03 00:00:00.000
3502498,2019-10-01 00:00:00.000
3502499,2019-10-31 00:00:00.000
3502500,2019-11-30 00:00:00.000
3502501,2020-01-04 00:00:00.000
3502502,2020-02-04 00:00:00.000
3502503,2020-02-28 00:00:00.000
3502504,2020-04-01 00:00:00.000
3502505,2020-05-03 00:00:00.000
3502506,2020-06-01 00:00:00.000
3502507,2020-07-02 00:00:00.000
3502508,2020-07-31 00:00:00.000
3502509,2020-08-31 00:00:00.000
3502510,2020-10-02 00:00:00.000
3502511,2020-11-01 00:00:00.000
3502512,2020-11-30 00:00:00.000
3502513,2020-12-31 00:00:00.000
3502514,2021-02-03 00:00:00.000
3502515,2021-02-28 00:00:00.000
3502516,2021-04-01 00:00:00.000
3502517,2021-05-03 00:00:00.000
3502518,2021-06-03 00:00:00.000
3502519,2021-07-02 00:00:00.000
3502520,2021-08-02 00:00:00.000
3502521,2021-09-02 00:00:00.000
3502522,2021-10-04 00:00:00.000
3502523,2021-11-01 00:00:00.000
3502524,2021-12-02 00:00:00.000
3502525,2022-01-01 00:00:00.000
3505317,2019-02-01 00:00:00.000
3505318,2019-03-03 00:00:00.000
3505319,2019-04-30 00:00:00.000
3505320,2019-06-04 00:00:00.000
3505321,2019-06-30 00:00:00.000
3505322,2019-08-03 00:00:00.000
3505323,2019-09-04 00:00:00.000
3505324,2019-10-02 00:00:00.000
3505325,2019-11-04 00:00:00.000
3505326,2019-12-04 00:00:00.000
3505327,2020-01-01 00:00:00.000
3505328,2020-02-01 00:00:00.000
3505329,2020-03-02 00:00:00.000
3505330,2020-04-01 00:00:00.000
3505331,2020-05-02 00:00:00.000
3505332,2020-06-01 00:00:00.000
3505333,2020-07-03 00:00:00.000
3505334,2020-08-01 00:00:00.000
3505335,2020-09-04 00:00:00.000
3505336,2020-09-30 00:00:00.000
3505337,2020-11-04 00:00:00.000
3505338,2020-12-03 00:00:00.000
3505339,2021-01-02 00:00:00.000
3505340,2021-02-02 00:00:00.000
3505341,2021-03-02 00:00:00.000
3505342,2021-04-04 00:00:00.000
3505343,2021-05-03 00:00:00.000
3505344,2021-06-03 00:00:00.000
3505345,2021-07-03 00:00:00.000
3505346,2021-07-31 00:00:00.000
3505347,2021-09-01 00:00:00.000
3505348,2021-10-04 00:00:00.000
3505349,2021-11-02 00:00:00.000
3505350,2021-11-30 00:00:00.000
3505351,2022-01-01 00:00:00.000
3507643,2016-08-01 00:00:00.000
3507644,2016-09-02 00:00:00.000
3507645,2016-10-03 00:00:00.000
3507646,2016-11-03 00:00:00.000
3507647,2016-12-01 00:00:00.000
3507648,2016-12-31 00:00:00.000
3507649,2017-02-02 00:00:00.000
3507650,2017-03-01 00:00:00.000
3507651,2017-03-31 00:00:00.000
3507652,2017-05-02 00:00:00.000
3507653,2017-05-31 00:00:00.000
3507654,2017-06-30 00:00:00.000
3507655,2017-08-01 00:00:00.000
3507656,2017-09-01 00:00:00.000
3507657,2017-10-04 00:00:00.000
3507658,2017-11-01 00:00:00.000
3507659,2017-12-03 00:00:00.000
3507660,2018-01-01 00:00:00.000
3507661,2018-02-03 00:00:00.000
3507662,2018-02-28 00:00:00.000
3507663,2018-04-03 00:00:00.000
3507664,2018-05-01 00:00:00.000
3507665,2018-06-02 00:00:00.000
3507666,2018-07-02 00:00:00.000
3507667,2018-08-01 00:00:00.000
3507668,2018-09-02 00:00:00.000
3507669,2018-09-30 00:00:00.000
3507670,2018-11-03 00:00:00.000
3507671,2018-12-03 00:00:00.000
3507672,2019-01-01 00:00:00.000
3507673,2019-02-04 00:00:00.000
3507674,2019-03-01 00:00:00.000
3507675,2019-03-31 00:00:00.000
3507676,2019-05-04 00:00:00.000
3507677,2019-06-01 00:00:00.000
3507678,2019-07-01 00:00:00.000
3507679,2019-08-01 00:00:00.000
3507680,2019-08-31 00:00:00.000
3507681,2019-10-02 00:00:00.000
3507682,2019-10-31 00:00:00.000
3507683,2019-12-03 00:00:00.000
3507684,2020-01-03 00:00:00.000
3507685,2020-02-02 00:00:00.000
3507686,2020-03-02 00:00:00.000
3507687,2020-04-02 00:00:00.000
3507688,2020-05-02 00:00:00.000
3507689,2020-05-31 00:00:00.000
3507690,2020-07-03 00:00:00.000
3507691,2020-08-02 00:00:00.000
3507692,2020-09-04 00:00:00.000
3507693,2020-10-03 00:00:00.000
3507694,2020-11-01 00:00:00.000
3507695,2020-12-04 00:00:00.000
3507696,2021-01-02 00:00:00.000
3507697,2021-02-02 00:00:00.000
3507698,2021-03-01 00:00:00.000
3507699,2021-04-02 00:00:00.000
3507700,2021-05-04 00:00:00.000
3507701,2021-06-04 00:00:00.000
3507702,2021-07-04 00:00:00.000
3507703,2021-08-02 00:00:00.000
3507704,2021-09-04 00:00:00.000
3507705,2021-10-01 00:00:00.000
3507706,2021-11-03 00:00:00.000
3507707,2021-12-02 00:00:00.000
3507708,2022-01-01 00:00:00.000
3509476,2018-08-04 00:00:00.000
3509477,2018-09-04 00:00:00.000
3509478,2018-10-04 00:00:00.000
3509479,2018-11-01 00:00:00.000
3509480,2018-12-02 00:00:00.000
3509481,2018-12-31 00:00:00.000
3509482,2019-01-31 00:00:00.000
3509483,2019-02-28 00:00:00.000
3509484,2019-03-31 00:00:00.000
3509485,2019-05-01 00:00:00.000
3509486,2019-06-01 00:00:00.000
3509487,2019-07-04 00:00:00.000
3509488,2019-07-31 00:00:00.000
3509489,2019-08-31 00:00:00.000
3509490,2019-10-01 00:00:00.000
3509491,2019-11-02 00:00:00.000
3509492,2019-11-30 00:00:00.000
3509493,2020-01-02 00:00:00.000
3509494,2020-02-03 00:00:00.000
3509495,2020-03-02 00:00:00.000
3509496,2020-04-03 00:00:00.000
3509497,2020-04-30 00:00:00.000
3509498,2020-06-02 00:00:00.000
3509499,2020-07-03 00:00:00.000
3509500,2020-08-01 00:00:00.000
3509501,2020-08-31 00:00:00.000
3509502,2020-10-03 00:00:00.000
3509503,2020-11-04 00:00:00.000
3509504,2020-11-30 00:00:00.000
3509505,2020-12-31 00:00:00.000
3509506,2021-02-01 00:00:00.000
3509507,2021-03-01 00:00:00.000
3509508,2021-04-04 00:00:00.000
3509509,2021-05-04 00:00:00.000
3509510,2021-06-01 00:00:00.000
3509511,2021-07-02 00:00:00.000
3509512,2021-08-04 00:00:00.000
3509513,2021-09-01 00:00:00.000
3509514,2021-10-04 00:00:00.000
3509515,2021-11-04 00:00:00.000
3509516,2021-11-30 00:00:00.000
3509517,2022-01-04 00:00:00.000
3509732,2016-02-29 00:00:00.000
3509733,2016-04-04 00:00:00.000
3509734,2016-06-30 00:00:00.000
3509735,2016-08-04 00:00:00.000
3509736,2016-09-03 00:00:00.000
3509737,2016-10-02 00:00:00.000
3509738,2016-11-03 00:00:00.000
3509739,2016-12-03 00:00:00.000
3509740,2017-01-04 00:00:00.000
3509741,2017-01-31 00:00:00.000
3509742,2017-03-01 00:00:00.000
3509743,2017-04-02 00:00:00.000
3509744,2017-05-01 00:00:00.000
3509745,2017-06-04 00:00:00.000
3509746,2017-07-01 00:00:00.000
3509747,2017-08-01 00:00:00.000
3509748,2017-09-01 00:00:00.000
3509749,2017-10-04 00:00:00.000
3509750,2017-11-04 00:00:00.000
3509751,2017-12-03 00:00:00.000
3509752,2018-01-04 00:00:00.000
3509753,2018-02-03 00:00:00.000
3509754,2018-03-02 00:00:00.000
3509755,2018-04-01 00:00:00.000
3509756,2018-05-04 00:00:00.000
3509757,2018-06-04 00:00:00.000
3509758,2018-07-04 00:00:00.000
3509759,2018-08-04 00:00:00.000
3509760,2018-08-31 00:00:00.000
3509761,2018-10-02 00:00:00.000
3509762,2018-10-31 00:00:00.000
3509763,2018-12-02 00:00:00.000
3509764,2019-01-02 00:00:00.000
3509765,2019-02-02 00:00:00.000
3509766,2019-02-28 00:00:00.000
3509767,2019-04-01 00:00:00.000
3509768,2019-05-03 00:00:00.000
3509769,2019-06-04 00:00:00.000
3509770,2019-07-04 00:00:00.000
3509771,2019-08-02 00:00:00.000
3509772,2019-09-03 00:00:00.000
3509773,2019-10-02 00:00:00.000
3509774,2019-11-01 00:00:00.000
3509775,2019-12-04 00:00:00.000
3509776,2019-12-31 00:00:00.000
3509777,2020-02-01 00:00:00.000
3509778,2020-02-29 00:00:00.000
3509779,2020-04-04 00:00:00.000
3509780,2020-05-03 00:00:00.000
3509781,2020-06-03 00:00:00.000
3509782,2020-06-30 00:00:00.000
3509783,2020-08-01 00:00:00.000
3509784,2020-09-03 00:00:00.000
3509785,2020-10-01 00:00:00.000
3509786,2020-10-31 00:00:00.000
3509787,2020-12-04 00:00:00.000
3509788,2021-01-01 00:00:00.000
3509789,2021-01-31 00:00:00.000
3509790,2021-03-04 00:00:00.000
3509791,2021-04-03 00:00:00.000
3509792,2021-05-03 00:00:00.000
3509793,2021-05-31 00:00:00.000
3509794,2021-07-03 00:00:00.000
3509795,2021-08-03 00:00:00.000
3509796,2021-09-04 00:00:00.000
3509797,2021-10-03 00:00:00.000
3509798,2021-11-01 00:00:00.000
3509799,2021-11-30 00:00:00.000
3509800,2022-01-02 00:00:00.000
3510168,2016-10-01 00:00:00.000
3510169,2016-12-02 00:00:00.000
3510170,2017-01-02 00:00:00.000
3510171,2017-02-04 00:00:00.000
3510172,2017-02-01 00:00:00.000
3510173,2017-03-04 00:00:00.000
3510174,2017-03-02 00:00:00.000
3510175,2017-04-01 00:00:00.000
3510176,2017-05-02 00:00:00.000
3510177,2017-06-02 00:00:00.000
3510178,2017-07-03 00:00:00.000
3510179,2017-08-03 00:00:00.000
3510180,2017-09-04 00:00:00.000
3510181,2017-09-30 00:00:00.000
3510182,2017-11-04 00:00:00.000
3510183,2017-12-03 00:00:00.000
3510184,2018-01-02 00:00:00.000
3510185,2018-02-03 00:00:00.000
3510186,2018-02-02 00:00:00.000
3510187,2018-03-01 00:00:00.000
3510188,2018-02-28 00:00:00.000
3510189,2018-04-01 00:00:00.000
3510190,2018-04-30 00:00:00.000
3510191,2018-06-01 00:00:00.000
3510192,2018-07-04 00:00:00.000
3510193,2018-07-31 00:00:00.000
3510194,2018-08-31 00:00:00.000
3510195,2018-10-04 00:00:00.000
3510196,2018-11-01 00:00:00.000
3510197,2018-11-30 00:00:00.000
3510198,2018-12-31 00:00:00.000
3510199,2019-01-31 00:00:00.000
3510200,2019-02-04 00:00:00.000
3510201,2019-03-01 00:00:00.000
3510202,2019-04-01 00:00:00.000
3510203,2019-04-30 00:00:00.000
3510204,2019-06-04 00:00:00.000
3510205,2019-06-30 00:00:00.000
3510206,2019-08-02 00:00:00.000
3510207,2019-09-04 00:00:00.000
3510208,2019-10-03 00:00:00.000
3510209,2019-10-31 00:00:00.000
3510210,2019-12-01 00:00:00.000
3510211,2019-11-30 00:00:00.000
3510212,2020-01-01 00:00:00.000
3510213,2020-02-02 00:00:00.000
3510214,2020-02-03 00:00:00.000
3510215,2020-03-03 00:00:00.000
3510216,2020-03-02 00:00:00.000
3510217,2020-04-01 00:00:00.000
3510218,2020-05-03 00:00:00.000
3510219,2020-06-02 00:00:00.000
3510220,2020-07-02 00:00:00.000
3510221,2020-08-01 00:00:00.000
3510222,2020-09-04 00:00:00.000
3510223,2020-10-02 00:00:00.000
3510224,2020-10-31 00:00:00.000
3510225,2020-12-03 00:00:00.000
3510226,2021-01-04 00:00:00.000
3510227,2021-02-02 00:00:00.000
3510228,2021-03-01 00:00:00.000
3510229,2021-04-01 00:00:00.000
3510230,2021-04-30 00:00:00.000
3510231,2021-05-31 00:00:00.000
3510232,2021-07-04 00:00:00.000
3510233,2021-08-04 00:00:00.000
3510234,2021-09-01 00:00:00.000
3510235,2021-10-03 00:00:00.000
3510236,2021-11-04 00:00:00.000
3510237,2021-12-01 00:00:00.000
3510238,2021-12-31 00:00:00.000
3510491,2018-11-01 00:00:00.000
3510492,2018-12-02 00:00:00.000
3510493,2019-01-04 00:00:00.000
3510494,2019-03-03 00:00:00.000
3510495,2019-04-01 00:00:00.000
3510496,2019-05-04 00:00:00.000
3510497,2019-06-04 00:00:00.000
3510498,2019-06-30 00:00:00.000
3510499,2019-08-04 00:00:00.000
3510500,2019-09-01 00:00:00.000
3510501,2019-10-03 00:00:00.000
3510502,2019-11-02 00:00:00.000
3510503,2019-11-30 00:00:00.000
3510504,2020-01-03 00:00:00.000
3510505,2020-02-04 00:00:00.000
3510506,2020-02-29 00:00:00.000
3510507,2020-04-02 00:00:00.000
3510508,2020-05-03 00:00:00.000
3510509,2020-05-31 00:00:00.000
3510510,2020-07-02 00:00:00.000
3510511,2020-07-31 00:00:00.000
3510512,2020-09-01 00:00:00.000
3510513,2020-10-04 00:00:00.000
3510514,2020-11-02 00:00:00.000
3510515,2020-11-30 00:00:00.000
3510516,2021-01-03 00:00:00.000
3510517,2021-02-03 00:00:00.000
3510518,2021-03-03 00:00:00.000
3510519,2021-04-04 00:00:00.000
3510520,2021-05-02 00:00:00.000
3510521,2021-06-02 00:00:00.000
3510522,2021-07-01 00:00:00.000
3510523,2021-08-01 00:00:00.000
3510524,2021-09-03 00:00:00.000
3510525,2021-09-30 00:00:00.000
3510526,2021-11-03 00:00:00.000
3510527,2021-12-02 00:00:00.000
3510528,2022-01-01 00:00:00.000
3511036,2019-04-04 00:00:00.000
3511037,2019-05-02 00:00:00.000
3511038,2019-06-01 00:00:00.000
3511039,2019-07-01 00:00:00.000
3511040,2019-08-02 00:00:00.000
3511041,2019-09-03 00:00:00.000
3511042,2019-10-04 00:00:00.000
3511043,2019-11-04 00:00:00.000
3511044,2019-12-04 00:00:00.000
3511045,2020-01-02 00:00:00.000
3511046,2020-02-04 00:00:00.000
3511047,2020-02-29 00:00:00.000
3511048,2020-04-02 00:00:00.000
3511049,2020-05-01 00:00:00.000
3511050,2020-06-02 00:00:00.000
3511051,2020-07-02 00:00:00.000
3511052,2020-08-02 00:00:00.000
3511053,2020-09-02 00:00:00.000
3511054,2020-10-03 00:00:00.000
3511055,2020-10-31 00:00:00.000
3511056,2020-12-02 00:00:00.000
3511057,2021-01-01 00:00:00.000
3511058,2021-02-03 00:00:00.000
3511059,2021-02-28 00:00:00.000
3511060,2021-04-01 00:00:00.000
3511061,2021-04-30 00:00:00.000
3511062,2021-06-04 00:00:00.000
3511063,2021-07-04 00:00:00.000
3511064,2021-07-31 00:00:00.000
3511065,2021-09-04 00:00:00.000
3511066,2021-10-03 00:00:00.000
3511067,2021-11-01 00:00:00.000
3511068,2021-12-04 00:00:00.000
3511069,2022-01-02 00:00:00.000
3511723,2019-08-31 00:00:00.000
3511724,2019-10-04 00:00:00.000
3511725,2019-11-02 00:00:00.000
3511726,2019-12-02 00:00:00.000
3511727,2020-01-03 00:00:00.000
3511728,2020-02-02 00:00:00.000
3511729,2020-02-28 00:00:00.000
3511730,2020-04-02 00:00:00.000
3511731,2020-04-30 00:00:00.000
3511732,2020-06-03 00:00:00.000
3511733,2020-07-02 00:00:00.000
3511734,2020-08-01 00:00:00.000
3511735,2020-09-03 00:00:00.000
3511736,2020-10-02 00:00:00.000
3511737,2020-11-01 00:00:00.000
3511738,2020-12-01 00:00:00.000
3511739,2021-01-03 00:00:00.000
3511740,2021-02-02 00:00:00.000
3511741,2021-03-02 00:00:00.000
3511742,2021-04-03 00:00:00.000
3511743,2021-05-01 00:00:00.000
3511744,2021-06-02 00:00:00.000
3511745,2021-07-04 00:00:00.000
3511746,2021-08-04 00:00:00.000
3511747,2021-09-02 00:00:00.000
3511748,2021-09-30 00:00:00.000
3511749,2021-10-31 00:00:00.000
3511750,2021-12-02 00:00:00.000
3511751,2022-01-04 00:00:00.000
3511969,2019-03-04 00:00:00.000
3511970,2019-04-04 00:00:00.000
3511971,2019-05-02 00:00:00.000
3511972,2019-06-01 00:00:00.000
3511973,2019-07-04 00:00:00.000
3511974,2019-08-03 00:00:00.000
3511975,2019-08-31 00:00:00.000
3511976,2019-09-30 00:00:00.000
3511977,2019-11-04 00:00:00.000
3511978,2019-12-04 00:00:00.000
3511979,2020-01-02 00:00:00.000
3511980,2020-02-02 00:00:00.000
3511981,2020-02-29 00:00:00.000
3511982,2020-04-01 00:00:00.000
3511983,2020-05-01 00:00:00.000
3511984,2020-06-01 00:00:00.000
3511985,2020-07-01 00:00:00.000
3511986,2020-08-01 00:00:00.000
3511987,2020-08-31 00:00:00.000
3511988,2020-10-02 00:00:00.000
3511989,2020-10-31 00:00:00.000
3511990,2020-12-01 00:00:00.000
3511991,2021-01-02 00:00:00.000
3511992,2021-02-04 00:00:00.000
3511993,2021-03-03 00:00:00.000
3511994,2021-04-03 00:00:00.000
3511995,2021-05-01 00:00:00.000
3511996,2021-05-31 00:00:00.000
3511997,2021-07-03 00:00:00.000
3511998,2021-08-02 00:00:00.000
3511999,2021-09-02 00:00:00.000
3512000,2021-10-01 00:00:00.000
3512001,2021-11-02 00:00:00.000
3512002,2021-12-04 00:00:00.000
3512003,2022-01-03 00:00:00.000
3514795,2018-12-01 00:00:00.000
3514796,2019-01-04 00:00:00.000
3514797,2019-02-04 00:00:00.000
3514798,2019-03-01 00:00:00.000
3514799,2019-04-02 00:00:00.000
3514800,2019-05-04 00:00:00.000
3514801,2019-06-03 00:00:00.000
3514802,2019-07-01 00:00:00.000
3514803,2019-08-03 00:00:00.000
3514804,2019-09-02 00:00:00.000
3514805,2019-09-30 00:00:00.000
3514806,2019-11-03 00:00:00.000
3514807,2019-12-04 00:00:00.000
3514808,2020-01-01 00:00:00.000
3514809,2020-01-31 00:00:00.000
3514810,2020-03-02 00:00:00.000
3514811,2020-04-03 00:00:00.000
3514812,2020-05-01 00:00:00.000
3514813,2020-06-04 00:00:00.000
3514814,2020-07-02 00:00:00.000
3514815,2020-08-04 00:00:00.000
3514816,2020-09-04 00:00:00.000
3514817,2020-10-03 00:00:00.000
3514818,2020-10-31 00:00:00.000
3514819,2020-12-04 00:00:00.000
3514820,2021-01-03 00:00:00.000
3514821,2021-01-31 00:00:00.000
3514822,2021-03-01 00:00:00.000
3514823,2021-03-31 00:00:00.000
3514824,2021-04-30 00:00:00.000
3514825,2021-06-03 00:00:00.000
3514826,2021-07-04 00:00:00.000
3514827,2021-08-04 00:00:00.000
3514828,2021-09-04 00:00:00.000
3514829,2021-10-02 00:00:00.000
3514830,2021-11-01 00:00:00.000
3514831,2021-12-04 00:00:00.000
3514832,2022-01-01 00:00:00.000
3515088,2018-02-28 00:00:00.000
3515089,2018-04-02 00:00:00.000
3515090,2018-04-30 00:00:00.000
3515091,2018-06-04 00:00:00.000
3515092,2018-07-01 00:00:00.000
3515093,2018-08-02 00:00:00.000
3515094,2018-08-31 00:00:00.000
3515095,2018-09-30 00:00:00.000
3515096,2018-11-01 00:00:00.000
3515097,2018-12-02 00:00:00.000
3515098,2019-01-02 00:00:00.000
3515099,2019-02-03 00:00:00.000
3515100,2019-03-02 00:00:00.000
3515101,2019-03-31 00:00:00.000
3515102,2019-05-01 00:00:00.000
3515103,2019-06-02 00:00:00.000
3515104,2019-07-02 00:00:00.000
3515105,2019-07-31 00:00:00.000
3515106,2019-09-03 00:00:00.000
3515107,2019-10-03 00:00:00.000
3515108,2019-10-01 00:00:00.000
3515109,2019-11-02 00:00:00.000
3515110,2019-12-01 00:00:00.000
3515111,2020-01-03 00:00:00.000
3515112,2020-01-31 00:00:00.000
3515113,2020-02-28 00:00:00.000
3515114,2020-04-03 00:00:00.000
3515115,2020-05-01 00:00:00.000
3515116,2020-06-03 00:00:00.000
3515117,2020-06-30 00:00:00.000
3515118,2020-07-03 00:00:00.000
3515119,2020-08-03 00:00:00.000
3515120,2020-09-03 00:00:00.000
3515121,2020-10-02 00:00:00.000
3515122,2020-11-04 00:00:00.000
3515123,2020-12-02 00:00:00.000
3515124,2020-12-31 00:00:00.000
3515125,2021-02-02 00:00:00.000
3515126,2021-03-04 00:00:00.000
3515127,2021-03-31 00:00:00.000
3515128,2021-05-03 00:00:00.000
3515129,2021-05-31 00:00:00.000
3515130,2021-07-02 00:00:00.000
3515131,2021-08-01 00:00:00.000
3515132,2021-08-31 00:00:00.000
3515133,2021-10-02 00:00:00.000
3515134,2021-11-02 00:00:00.000
3515135,2021-12-01 00:00:00.000
3515136,2022-01-03 00:00:00.000
3515417,2019-09-02 00:00:00.000
3515418,2019-10-02 00:00:00.000
3515419,2019-11-04 00:00:00.000
3515420,2019-12-02 00:00:00.000
3515421,2019-12-31 00:00:00.000
3515422,2020-02-01 00:00:00.000
3515423,2020-02-28 00:00:00.000
3515424,2020-04-02 00:00:00.000
3515425,2020-05-02 00:00:00.000
3515426,2020-05-31 00:00:00.000
3515427,2020-07-02 00:00:00.000
3515428,2020-08-03 00:00:00.000
3515429,2020-09-02 00:00:00.000
3515430,2020-10-01 00:00:00.000
3515431,2020-11-03 00:00:00.000
3515432,2020-12-03 00:00:00.000
3515433,2021-01-03 00:00:00.000
3515434,2021-02-01 00:00:00.000
3515435,2021-03-02 00:00:00.000
3515436,2021-04-03 00:00:00.000
3515437,2021-05-02 00:00:00.000
3515438,2021-06-01 00:00:00.000
3515439,2021-07-03 00:00:00.000
3515440,2021-08-02 00:00:00.000
3515441,2021-09-03 00:00:00.000
3515442,2021-09-30 00:00:00.000
3515443,2021-11-02 00:00:00.000
3515444,2021-12-04 00:00:00.000
3515445,2021-12-31 00:00:00.000
3515478,2016-09-30 00:00:00.000
3515479,2016-11-01 00:00:00.000
3515480,2016-11-30 00:00:00.000
3515481,2017-01-03 00:00:00.000
3515482,2017-02-01 00:00:00.000
3515483,2017-03-04 00:00:00.000
3515484,2017-04-03 00:00:00.000
3515485,2017-05-03 00:00:00.000
3515486,2017-06-02 00:00:00.000
3515487,2017-07-02 00:00:00.000
